Ex bike,Metoprolol,Medicinal Herbs,Viibryd,Tranexamic acid,Albuterol,Phyical Therapy - stretches,Fluvoxamine,Therapy,MitoQ ,Methotrexate,Osteopathy,Vitamin,Meticorten,Cannabis,Naproxen,Ambien CR,Amitriptyline,antihistamines,tumeric extract,My Goodness Organics meals,Soluble Aspirin,ate breakfast,Aspirin,gluten free,anti-diarrhea med,Omega-3 Capsules,Prednisone,excedrin migraine,THC,Nystatin,Lithium,Ativan,vitamin D tablets,Ginkgo,Plaquenil,Clarithromycin,hearing aid,Gaba,DEHA,Vitamin b complex,Thyreoidum,Levothyroxine,cuddled kitten,Cold Mask,Medications,Mt. Si ACDC 2x Coco Caps,Probiotic,rebounding,therapy session,Coenzyme q-10,Weighted Blanket,Stretching,Fluoxetine,Caffeine,Methylcobalamine,psychologist,Steps,Magnesium,Amitryptiline,Relpax,Panamax,Esopram,Dandelion tea,Covocort,Allegra,Flexeril,Celebrex,Goth clubbing,Tizanidine,Fish oil,Marijuana,Rest,Lidocaine Patch,Cane to get down stairs,Zyrtec,Post-op ice device,Standing desk,Albuterol Inhaler,cocodamol,Magnesium malate,Inositol,Surgical repair of injured shoulder ,Shoe Insoles,Home physio exercises,Imodium,Benadryl,Aleve,Prilosec,Oestrogel,Folate,Biest,Nasonex,0.9% Sodium Chloride Solution 1L,Human Growth Hormone,Vicodin,Compression Stockings,Acetaminophen,Zolpidem,Ecural,Exercised,Famotidine,Nasal spray,Claritin,pilates,Solpadeine Max,Strattera,Relaxing,Probiotic Gummy,Citalopram,Bicarb on scalp,Zofran,Clinda-derm,Hydroxyzine,Synthroid,Inolaxol,Candesartan,meds,Aromatherapy,Dexedrine,Venlafaxine,Low-FODMAP diet,shoulder stretching,Calcort,Inderal,Green Vibrance,Acetaminophen plus Codeine Number 3,Tetralabs Gold Caps CBN,Greens First Powder,Dancing,Quiet,thyroid support complex,Vitamin C,Vitamin B,co-tenidone,busy,Probiotics,Lamictal,Anakinra,5 or more portions of fruit and veg,Tavegyl,Equilibrant,Sisu B Calm,Melatonin,Gabapentin,Maxalt,Klonopin,Medication,Cetirizine,Mezavant,CBD,Gabapentine,CuraMed,Nortriptyline,Woodlock,Migraine herb feverfew tablets,Cranberry extract,Clonazepam,Vitamin b12,EnzymixPro,Vitamin e,Vitamin d,Ice pack,Counseling,Tolterodine,massage,Ropinirole,wear mask,Diazepam,Armodafinil,Yoga,Norco,Contraceptive pill,Triamcinolone,physical therapy,Medicinal Lotion,worked out,Lavender oil,Vitamin d+calcium,N-Acelcysteine,Pepto-bismol,Iberogast,Florinef,Omeprazole,Nia Class,Acupuncture,Acetyl Carnitine,Metformin,catheter,Exercise,Acetyl-l-carnitine,Cannabis CBD capsule 10mg,Creatine,Farm,Charcoal,Pro Omega 2000 Fish Oil,Physio,Topiramate,Ibuprofen 600mg,Dermatologist,Ibuprophen,N-acetyl cysteine,CoQ10,Valium,Paracatamol with codeine,linseed,Corticosteroids,exercise bike,Chiropractic,methyl B12,ZMA,Walking,Veggies,Garden of Life Raw Meal,Snooze,Bagomicina,Sunlight,Midodrine,neuro,Astelin,sex,Grapefruit seed extract,Purenithol,ponstan,Tylenol 3,b12 spray,Tummy Tamers,Epsom Salts,Love,Vitamin Gummies,Sertraline,Ketotifeno,Excedrin tension headache,stool softener,Excedrin,Ultrasound,Allergy Shots,Cabergoline,magnesium ionic,Zinc,Ibuprofen,Tylenol,Meditation,counselor,LUSH acne spot-treatment,hip abduction,Dicyclomine,Zomig,Tretinoin,Alcohol,Migraine Diet,Naltrexone,Selenium,Turmeric,Provigil,Valacyclovir,Splash Class,Burbur-Pinella,Pantoprazole,aqua therapy,Low Dose Naltrexone,birth control,mountain biking,Magnesium glycinate,5-htp,colofac mr,Ventolin,Forever Aloe Berry,vibro,Magnesium gel,Zolpidem ER,Chiropractic adjustment,Hit 10k Steps,Trigger Points,B12 drops,Tramadol,eye ointment,Daily walk,Ubiquinol,Fruit,Achy breaky rub,Lacrilube,Low oxalate,Solpadol,Tetralabs Gold Caps,Tyrosine,gluten free diet,Prontolax Supp,Tensor Band,Topical ibuprofen,Enada,Womans balance,Wore arch supports all day,Ranitidine,strapping of shoulder,Cefaly Unit,Seasonique,Codeine,Fexofenadine,fuck yeah avocado,Progesterone,Bovine colostrum,Zoloft,Temazepam,heating pads,Snacks,Iron,Lexam,Adderall,Wristies,Calcium citrate,Adderall XR,Wellbutrin,psychiatrists,Megaspore,Azathioprine,Iodine,B Complex,Duexis,Thyrax,Solpadeine,Pentasa,cough syrup,Physiotherapy,walked,Singulair,Montelukast,Voltaren,Sleep,Klaire Ther-biotic,use exercise bike,Moringa,Paracetamol,Multi-vitamin,Resrticted diet,Methylphenidate,Pristiq,row
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,0.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,0.0,,,,0.0,,,,,,,,2.0,,,2.0,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,Zofran
,,,,2.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Clinda-derm
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,2.0,,,,2.0,,,,,,,,0.0,,,0.0,2.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,2.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Hydroxyzine
,,,,,,,,,,,,,,,,,0.210972214225,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,0.548875030953,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,0.0,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,2.0,,,0.0,,,,2.0,,,,0.0,2.0,,,0.232512006818,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,Synthroid
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,Inolaxol
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00088668314059,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,Candesartan
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,0.0,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,0.0,,,,0.0,,,,,,,,2.0,,,2.0,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,meds
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aromatherapy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dexedrine
,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0311543470938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.11022302463e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151692660769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Venlafaxine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.000346587760402,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,3.56670487862e-05,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,Low-FODMAP diet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,shoulder stretching
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Calcort
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.000346587760402,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,0.000159896771276,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,Inderal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Vibrance
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,Acetaminophen plus Codeine Number 3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetralabs Gold Caps CBN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,Greens First Powder
,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing
,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,thyroid support complex
,,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,0.0,,,,0.0,,,,,,,,,,,-2.22044604925e-16,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.54676555046,,,2.0,,0.0112175354136,,2.0,,,,2.0,,2.0,,,,,,,,2.0,,,,0.0,,-2.22044604925e-16,,,,,,,,,-2.22044604925e-16,,-2.22044604925e-16,,,1.54676555046,,,,,2.0,,0.0,2.0,,,2.0,,,,,0.0,,,,,,0.0,,,2.0,,,,,,,,,,0.0,,-2.22044604925e-16,,,1.80758172088,,0.0,,2.0,,,,,,,,0.012383850151,0.0,,0.310507402021,2.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,,,,,,0.00999736662635,,,,,,,,,,,,,,0.0,,,-2.22044604925e-16,,,,,,0.0,,,,,,,,1.69773603118,,,0.0,,,0.00254300437439,,,,,,0.0,,,,0.0110819808541,0.0,0.0,,2.0,,,,,,,,0.0,,0.0425167968932,-2.22044604925e-16,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,2.0,,,,,,0.0,0.0,,,2.0,,,,,,2.0,,,,,,0.0,0.0,,,,,,,,-2.22044604925e-16,,,,0.0,,,,,,,0.0,Vitamin C
,,,,0.0286376126705,,2.0,,,,0.0,1.89128778346,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32823840657,,,,,,,,,0.0,0.0,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0914393287642,2.0,,,,,,,,,,1.92030804418,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,,0.0,,1.42229559509,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,Vitamin B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,co-tenidone
,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,busy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,Probiotics
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lamictal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,Anakinra
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 or more portions of fruit and veg
